,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
2025-02-17,1211.1,1227.5,1204.5,1224.9,8166683.0,3856.5,3934.0,3856.2,3904.5,1799806.0,842.6,860.0,840.625,858.675,12938946.0
2025-02-18,1224.85,1229.9,1216.1,1225.4,6673250.0,3898.4,3924.4,3864.5,3873.2,2149879.0,856.525,865.775,853.075,861.525,16350910.0
2025-02-19,1219.5,1232.75,1217.55,1227.45,6217338.0,3872.2,3874.95,3768.15,3784.1,4366672.0,858.5,868.95,856.225,863.6,11884112.0
2025-02-20,1223.95,1239.35,1222.0,1233.0,7795582.0,3761.5,3788.0,3751.3,3779.4,2888572.0,855.5,857.35,842.65,843.55,26390510.0
2025-02-21,1228.7,1240.0,1222.15,1228.15,6904025.0,3776.1,3817.0,3775.0,3786.0,1833931.0,840.45,847.475,838.625,846.25,15680940.0
2025-02-24,1216.55,1223.25,1210.5,1214.55,7172498.0,3743.15,3763.2,3670.0,3675.6,2508516.0,840.55,842.1,830.55,838.55,20693646.0
2025-02-25,1211.0,1221.0,1201.5,1204.0,11552182.0,3625.0,3658.0,3621.25,3629.55,4101954.0,835.55,844.0,835.55,841.175,24138708.0
2025-02-27,1212.8,1215.0,1200.65,1207.1,11509215.0,3611.7,3638.0,3600.7,3612.55,3823856.0,841.275,855.375,841.275,850.35,35786800.0
2025-02-28,1202.0,1217.35,1193.3,1200.1,23007298.0,3584.95,3600.0,3457.0,3483.25,7085018.0,842.5,868.625,842.5,866.2,54516728.0
2025-03-03,1204.0,1206.45,1156.0,1171.25,17944938.0,3485.0,3523.25,3476.15,3493.05,4990439.0,869.9,871.525,847.05,850.775,21205364.0
2025-03-04,1162.2,1174.0,1159.55,1161.9,11377373.0,3474.0,3551.0,3464.3,3532.05,2797737.0,849.0,857.15,846.625,855.0,19920958.0
2025-03-05,1161.0,1183.0,1157.0,1175.6,8664095.0,3520.85,3600.35,3520.85,3547.05,2501894.0,850.975,855.4,844.125,845.0,21583872.0
2025-03-06,1197.0,1213.95,1185.15,1209.6,14468014.0,3557.0,3609.45,3536.1,3601.6,2786513.0,843.5,849.95,836.125,845.6,32966088.0
2025-03-07,1216.0,1254.8,1212.0,1249.8,16474965.0,3600.0,3625.0,3574.4,3611.2,2051315.0,841.0,850.575,838.8,844.625,13372914.0
2025-03-10,1245.0,1258.0,1235.4,1238.4,11931051.0,3606.5,3622.1,3582.6,3589.65,1004626.0,844.5,849.95,841.525,843.75,15604050.0
2025-03-11,1240.0,1249.5,1229.75,1247.3,10089838.0,3558.0,3588.75,3537.65,3575.3,1995450.0,841.2,847.0,835.025,842.75,19898430.0
2025-03-12,1258.0,1263.0,1244.0,1257.05,11977555.0,3565.0,3569.25,3486.85,3506.2,3174167.0,845.775,859.25,845.775,855.575,18784106.0
2025-03-13,1260.05,1264.15,1243.85,1247.9,9505270.0,3502.3,3524.3,3484.1,3511.05,1693004.0,858.025,860.4,850.025,853.3,15736264.0
2025-03-17,1242.15,1257.4,1233.1,1238.85,16640952.0,3489.0,3530.45,3477.35,3497.7,2690906.0,852.5,862.0,852.5,855.2,18951914.0
2025-03-18,1244.7,1248.35,1235.0,1238.8,15745877.0,3502.35,3556.95,3478.45,3552.45,3069109.0,864.0,868.7,857.525,866.1,21907178.0
2025-03-19,1241.05,1253.25,1238.8,1247.15,16162399.0,3547.0,3547.0,3462.75,3497.1,3051244.0,867.5,875.5,866.1,872.05,15221406.0
2025-03-20,1251.85,1273.0,1250.05,1269.15,15971477.0,3512.0,3578.95,3512.0,3563.15,2845192.0,877.0,887.0,874.65,884.375,17833978.0
2025-03-21,1275.0,1281.0,1270.1,1276.35,21780769.0,3475.0,3616.25,3465.0,3578.1,4161925.0,877.775,887.05,877.775,885.175,33508264.0
2025-03-24,1291.0,1306.0,1284.25,1302.1,20299319.0,3600.0,3649.75,3566.6,3628.95,1834751.0,889.5,902.2,886.825,900.0,17393736.0
2025-03-25,1307.7,1307.7,1282.6,1285.45,13713899.0,3645.0,3710.0,3638.0,3657.75,3135390.0,902.45,921.85,900.75,910.725,39101416.0
2025-03-26,1291.0,1293.8,1268.75,1273.05,12074747.0,3647.75,3680.5,3625.85,3635.8,1734499.0,912.5,913.75,901.0,903.275,24478442.0
2025-03-27,1278.15,1285.0,1271.3,1278.2,15028056.0,3614.85,3663.0,3610.5,3651.2,2528474.0,900.0,920.5,899.05,912.675,41658100.0
2025-03-28,1280.0,1295.75,1269.0,1275.1,18147129.0,3651.0,3660.95,3591.9,3606.15,2051919.0,914.5,918.0,902.925,914.1,28773648.0
2025-04-01,1264.6,1277.9,1249.3,1252.6,12099648.0,3572.7,3584.0,3525.0,3550.8,2618493.0,901.0,904.95,882.675,883.925,28511006.0
2025-04-02,1247.55,1255.55,1243.9,1251.15,10142590.0,3544.0,3564.1,3530.05,3543.95,1764313.0,885.35,899.6,885.35,898.45,11573564.0
2025-04-03,1233.05,1251.8,1233.05,1248.7,7434366.0,3491.0,3502.0,3396.15,3403.15,4537821.0,890.55,902.0,888.5,897.425,11250038.0
2025-04-04,1241.1,1245.45,1193.15,1204.7,17908652.0,3362.6,3399.65,3295.5,3299.4,5317367.0,906.5,920.975,905.55,908.65,33540454.0
2025-04-07,1132.2,1171.25,1114.85,1165.7,22156106.0,3100.0,3291.4,3056.05,3274.05,6623955.0,881.4,889.925,869.1,878.85,37995450.0
2025-04-08,1172.0,1196.6,1163.3,1182.2,19555040.0,3302.05,3349.0,3255.3,3292.95,5557558.0,882.5,891.0,875.15,884.575,35563872.0
2025-04-09,1169.5,1189.8,1168.0,1185.35,10223104.0,3260.55,3270.0,3212.05,3246.6,2990265.0,882.5,887.5,876.75,882.5,22454608.0
2025-04-11,1195.15,1222.65,1195.15,1218.95,11224242.0,3289.55,3298.95,3206.0,3231.5,7108961.0,887.375,909.7,887.375,903.375,32775766.0
2025-04-15,1251.0,1251.0,1237.1,1240.1,13378535.0,3314.4,3314.4,3238.6,3248.2,3512160.0,932.5,938.4,927.5,932.45,49298344.0
2025-04-16,1234.1,1240.9,1229.0,1239.3,8248464.0,3248.2,3278.1,3229.0,3273.8,2384391.0,941.9,941.9,930.25,939.0,19136820.0
2025-04-17,1240.2,1280.2,1227.6,1274.5,15398401.0,3245.5,3303.6,3218.0,3298.9,2932346.0,941.0,959.85,938.35,953.35,35703084.0
2025-04-21,1270.0,1300.9,1267.0,1295.5,10429964.0,3290.1,3354.0,3284.1,3321.6,2432946.0,962.0,975.35,955.0,963.55,34247298.0
2025-04-22,1300.0,1303.9,1286.3,1291.2,13051707.0,3322.6,3333.9,3295.0,3314.4,2710498.0,967.5,985.3,967.5,980.85,45961750.0
2025-04-23,1297.0,1306.0,1285.4,1300.0,10480888.0,3365.0,3420.9,3337.3,3413.0,3543923.0,989.45,989.45,960.25,961.95,30570642.0
2025-04-24,1292.4,1304.5,1290.3,1301.6,10468940.0,3401.1,3412.5,3387.7,3401.6,2252175.0,955.0,961.95,952.55,958.4,25931754.0
2025-04-25,1303.5,1325.2,1288.1,1300.4,14431012.0,3420.0,3477.8,3405.0,3448.0,2742991.0,962.4,966.5,945.9,955.6,18500878.0
2025-04-28,1340.0,1374.6,1320.2,1368.8,31104496.0,3435.0,3457.8,3405.0,3443.5,1593296.0,955.6,964.85,954.2,960.1,13920492.0
2025-04-29,1371.0,1410.9,1370.0,1399.7,32538970.0,3455.0,3495.0,3430.4,3472.5,1578332.0,959.4,964.4,950.1,954.4,18918308.0
2025-04-30,1402.0,1412.4,1369.0,1405.0,25480745.0,3472.0,3509.9,3366.0,3453.7,2809332.0,956.5,968.45,955.15,962.5,31936870.0
2025-05-02,1414.0,1426.7,1409.1,1422.4,17535402.0,3472.0,3491.5,3420.0,3444.7,2115624.0,964.9,970.95,960.0,962.5,22812048.0
2025-05-05,1431.0,1439.5,1426.9,1431.3,12685649.0,3450.0,3504.5,3446.4,3454.3,1284443.0,969.5,976.0,966.15,968.4,15068024.0
2025-05-06,1431.0,1432.0,1410.6,1420.9,14084117.0,3460.0,3473.0,3437.0,3460.0,1324763.0,965.0,970.05,962.15,965.85,17490156.0
2025-05-07,1420.9,1424.4,1402.7,1406.0,13440169.0,3420.6,3459.5,3420.6,3445.1,1477128.0,967.0,974.35,961.2,972.8,21420778.0
2025-05-08,1404.1,1420.8,1398.0,1407.0,16106175.0,3448.0,3477.0,3428.7,3448.9,2543591.0,977.4,977.4,959.55,964.25,34803430.0
2025-05-09,1385.5,1394.8,1374.5,1377.2,13668904.0,3399.0,3446.2,3398.1,3440.3,2531757.0,955.05,959.5,943.4,944.85,17188796.0
2025-05-12,1400.0,1439.0,1400.0,1436.5,10674081.0,3505.0,3630.5,3502.2,3620.4,2228678.0,958.8,979.95,956.15,978.6,18618972.0
2025-05-13,1433.5,1447.7,1412.4,1415.7,11407896.0,3620.4,3623.0,3510.5,3515.0,3062887.0,975.0,980.85,960.0,961.3,24242102.0
2025-05-14,1420.0,1429.9,1415.5,1424.4,5570160.0,3521.0,3561.0,3508.6,3548.7,2119499.0,961.05,965.1,951.5,955.3,15445308.0
2025-05-15,1425.0,1461.4,1412.7,1454.2,20177211.0,3564.0,3600.0,3514.1,3579.9,3548330.0,956.75,972.4,948.5,966.9,32241458.0
2025-05-16,1453.2,1461.0,1447.3,1456.4,9036695.0,3593.9,3593.9,3546.1,3561.3,1666727.0,966.9,971.9,964.2,967.35,15868010.0
2025-05-19,1452.1,1454.6,1438.2,1440.8,6195791.0,3550.0,3550.0,3503.7,3518.8,2537377.0,968.5,972.5,965.5,969.35,10202964.0
2025-05-20,1438.2,1445.0,1421.8,1424.6,11270560.0,3531.8,3558.0,3494.0,3498.3,2038374.0,964.05,967.3,956.5,957.45,23879090.0
2025-05-21,1423.9,1436.2,1418.1,1429.2,6136364.0,3508.0,3537.0,3498.3,3525.8,1440153.0,963.5,973.45,960.55,963.4,15132040.0
2025-05-22,1421.2,1423.8,1396.9,1409.4,12134466.0,3495.0,3497.8,3451.3,3477.0,2034383.0,957.6,962.1,952.6,959.95,21306670.0
2025-05-23,1406.6,1433.8,1406.6,1426.8,6474883.0,3477.0,3535.0,3465.6,3514.6,1274331.0,960.05,968.5,957.25,966.8,9566072.0
2025-05-26,1432.0,1441.0,1425.1,1434.8,4842944.0,3521.0,3545.0,3510.1,3537.3,967470.0,967.5,974.95,963.45,970.1,10802860.0
2025-05-27,1426.1,1437.0,1413.9,1422.1,12640414.0,3532.0,3540.0,3483.1,3498.7,2467680.0,965.8,974.0,958.15,963.15,26162148.0
2025-05-28,1420.1,1422.6,1410.7,1412.9,5944611.0,3520.0,3529.0,3493.0,3497.7,1222933.0,960.1,967.25,958.85,961.75,18157594.0
2025-05-29,1412.1,1420.0,1408.6,1417.8,13771917.0,3504.7,3532.5,3486.5,3498.1,3188072.0,964.0,970.4,953.65,963.75,28917794.0
2025-05-30,1418.0,1430.6,1409.7,1420.9,13788484.0,3490.0,3506.7,3453.1,3463.4,3404365.0,965.95,974.4,962.7,972.45,28748078.0
2025-06-02,1412.1,1417.5,1395.6,1413.7,8098668.0,3450.0,3460.0,3418.6,3449.8,1877585.0,965.05,968.0,954.0,966.05,14668822.0
2025-06-03,1422.3,1426.5,1403.4,1405.5,11252626.0,3446.0,3473.5,3400.5,3405.2,2848125.0,969.0,976.0,960.0,962.3,24377584.0
2025-06-04,1414.7,1425.7,1406.1,1423.5,8126827.0,3389.0,3394.8,3370.0,3380.9,2544807.0,960.5,971.65,960.45,970.6,12961542.0
2025-06-05,1428.0,1454.7,1423.6,1442.4,13716817.0,3409.0,3409.0,3363.7,3371.1,3584683.0,974.0,979.45,970.1,974.8,22255418.0
2025-06-06,1441.0,1451.5,1437.0,1443.5,8182161.0,3371.1,3390.9,3358.7,3384.2,2070390.0,972.0,998.15,971.35,989.35,30127008.0
2025-06-09,1457.0,1457.5,1445.3,1448.8,7885125.0,3400.0,3434.0,3390.9,3421.9,1718678.0,997.5,997.5,987.95,989.45,13202588.0
2025-06-10,1450.0,1453.9,1436.0,1438.5,7913181.0,3440.0,3485.8,3423.2,3462.9,2419874.0,991.4,991.4,980.55,982.65,15533126.0
2025-06-11,1445.8,1468.6,1443.1,1448.9,8195700.0,3470.0,3489.0,3449.1,3471.9,2847013.0,983.8,983.8,973.5,975.2,11096394.0
2025-06-12,1453.5,1457.0,1434.4,1441.6,8828114.0,3471.9,3474.7,3423.2,3434.2,4060134.0,975.0,980.5,967.65,971.7,16349130.0
2025-06-13,1424.0,1435.5,1414.3,1427.9,9757276.0,3393.2,3450.5,3393.2,3445.7,2178493.0,960.0,966.5,956.5,958.8,12117762.0
2025-06-16,1426.9,1442.4,1424.4,1437.8,8458093.0,3440.0,3509.0,3426.2,3496.3,1934088.0,962.0,969.45,960.05,967.7,16513746.0
2025-06-17,1448.0,1448.0,1425.8,1431.2,10366599.0,3510.0,3520.0,3488.1,3515.3,2111940.0,968.5,970.8,959.55,964.8,16978736.0
2025-06-18,1430.0,1442.8,1425.7,1430.1,6681735.0,3519.1,3538.0,3443.1,3451.4,2696327.0,958.5,968.15,958.5,966.95,18433816.0
2025-06-19,1430.1,1439.9,1425.7,1433.3,10007230.0,3450.0,3451.0,3413.0,3424.0,2672768.0,966.95,973.4,962.8,967.65,16876220.0
2025-06-20,1431.0,1471.0,1428.1,1466.2,29010635.0,3425.0,3446.3,3410.9,3435.7,2351248.0,965.8,984.95,965.8,982.35,32900408.0
2025-06-23,1453.0,1463.8,1442.0,1456.8,5989078.0,3415.0,3425.0,3370.0,3393.6,3123421.0,974.2,978.95,970.9,974.2,11739518.0
2025-06-24,1465.0,1475.0,1443.1,1450.8,16402744.0,3434.6,3442.1,3382.0,3390.4,3403048.0,982.5,989.5,977.8,980.45,22625322.0
2025-06-25,1464.0,1472.4,1460.5,1467.3,7525851.0,3407.3,3450.0,3400.0,3444.8,1757699.0,983.0,991.0,981.95,990.1,18405932.0
2025-06-26,1469.1,1498.8,1465.1,1495.3,14657893.0,3444.8,3451.4,3415.3,3441.8,2879106.0,990.7,1013.55,990.0,1010.9,50084830.0
2025-06-27,1499.4,1522.0,1496.9,1515.4,11117052.0,3455.0,3466.4,3431.0,3441.1,1778433.0,1006.5,1009.9,996.7,1007.45,28213384.0
2025-06-30,1513.8,1524.8,1496.0,1500.6,8409527.0,3439.9,3464.9,3430.0,3462.0,1468351.0,1005.75,1006.9,997.75,1000.75,13649020.0
2025-07-01,1500.6,1531.4,1500.1,1528.4,10368523.0,3455.0,3485.0,3413.5,3429.7,2375183.0,1002.5,1008.0,1002.0,1006.05,14389386.0
2025-07-02,1528.4,1530.0,1508.7,1518.8,6361002.0,3487.2,3489.9,3420.0,3423.3,3090585.0,1009.95,1009.95,988.95,993.0,18878250.0
2025-07-03,1520.8,1531.9,1513.0,1517.8,11283291.0,3430.0,3435.3,3397.6,3400.8,2531870.0,997.45,1004.0,992.15,993.55,16860506.0
2025-07-04,1524.0,1530.0,1517.2,1527.3,6603501.0,3408.0,3427.0,3390.1,3419.8,1109320.0,993.55,1001.75,990.0,994.65,7863944.0
2025-07-07,1526.6,1544.8,1525.0,1541.5,7251074.0,3418.3,3426.1,3408.4,3411.7,1639174.0,994.5,999.2,991.9,993.7,11349426.0
2025-07-08,1536.0,1544.9,1530.2,1537.6,7171261.0,3405.0,3425.0,3393.4,3406.2,2325242.0,988.5,1002.5,988.5,1000.7,15224316.0
2025-07-09,1536.7,1551.0,1510.1,1519.0,8870660.0,3410.0,3414.0,3367.0,3383.8,2034938.0,1003.5,1006.9,999.05,1005.6,13861428.0
2025-07-10,1519.7,1524.7,1507.5,1517.2,10047129.0,3380.0,3399.0,3356.0,3382.0,3035012.0,1008.0,1008.5,1000.0,1003.1,17030310.0
2025-07-11,1512.0,1515.0,1490.3,1495.2,7234991.0,3299.9,3335.0,3261.1,3266.0,7635550.0,999.0,1002.4,990.45,991.85,12516922.0
2025-07-14,1492.2,1500.0,1479.1,1483.7,10311846.0,3266.0,3272.0,3200.0,3222.7,3924009.0,991.5,994.35,985.3,991.5,13088850.0
2025-07-15,1486.2,1496.5,1482.4,1485.4,8132454.0,3206.0,3259.4,3206.0,3252.3,2590889.0,986.5,1001.8,986.5,997.75,14498168.0
2025-07-16,1473.0,1491.0,1471.5,1485.6,10409983.0,3227.0,3244.9,3220.6,3233.1,2540733.0,1009.0,1011.35,996.3,998.15,17994612.0
2025-07-17,1487.4,1489.6,1473.9,1476.4,11854613.0,3224.1,3242.0,3204.1,3209.2,2947640.0,1002.0,1002.4,991.35,993.45,22529158.0
2025-07-18,1484.8,1484.8,1469.1,1476.0,10296318.0,3225.0,3228.8,3187.0,3189.9,3432645.0,993.45,998.5,976.5,978.7,16129446.0
2025-07-21,1465.0,1476.0,1423.1,1428.6,22442744.0,3190.0,3197.6,3152.0,3158.2,3844346.0,989.1,1001.0,988.25,1000.25,22309078.0
2025-07-22,1427.4,1431.9,1410.7,1412.8,20396320.0,3159.6,3180.1,3154.6,3159.6,3198036.0,1006.55,1009.0,1001.5,1003.55,14836814.0
2025-07-23,1426.0,1426.0,1414.4,1424.6,8354596.0,3159.6,3182.0,3157.6,3179.1,1922875.0,1005.5,1014.9,1001.5,1012.15,13634916.0
2025-07-24,1419.2,1423.0,1396.0,1402.9,14740507.0,3165.1,3173.7,3140.0,3148.0,2934778.0,1018.85,1018.85,1004.2,1007.1,19107176.0
2025-07-25,1398.9,1401.0,1384.1,1391.7,11854722.0,3140.0,3156.9,3125.6,3135.8,2568917.0,1007.5,1007.5,999.5,1002.3,9306598.0
2025-07-28,1392.3,1407.8,1385.0,1387.6,7748361.0,3110.0,3118.0,3069.9,3079.3,3374473.0,1001.5,1010.7,1000.25,1004.25,12059580.0
2025-07-29,1383.0,1420.2,1383.0,1417.1,10750072.0,3060.0,3074.0,3041.2,3056.0,4785312.0,999.95,1013.25,998.15,1010.8,19895696.0
2025-07-30,1418.1,1423.3,1401.3,1410.1,7209849.0,3060.0,3069.0,3047.2,3053.6,2880121.0,1014.0,1016.3,1008.5,1012.9,15154036.0
2025-07-31,1388.1,1402.6,1382.2,1390.2,17065827.0,3041.7,3059.8,3015.0,3036.8,2968371.0,1007.3,1015.7,1004.0,1009.1,22183032.0
2025-08-01,1386.9,1405.9,1384.3,1393.7,10321171.0,3029.9,3036.8,3000.0,3003.0,2053847.0,1007.0,1014.15,1004.65,1006.1,11317258.0
2025-08-04,1395.1,1416.1,1391.7,1411.5,6312820.0,3009.1,3079.4,2991.6,3074.4,2519252.0,1005.05,1009.25,994.05,996.0,13933946.0
2025-08-05,1411.0,1411.0,1388.1,1391.7,9315972.0,3074.4,3077.5,3042.0,3063.9,1927996.0,993.25,997.2,982.75,988.8,23978058.0
2025-08-06,1391.9,1395.9,1383.3,1392.8,5834312.0,3063.0,3066.8,3026.0,3032.3,1487081.0,985.55,994.0,985.0,992.65,14080204.0
2025-08-07,1387.7,1393.7,1366.0,1389.4,9976705.0,3016.0,3051.6,3010.9,3047.0,2543076.0,990.05,1000.8,988.4,997.7,13081186.0
2025-08-08,1385.0,1397.2,1365.0,1367.8,8793606.0,3048.1,3059.8,3025.0,3036.4,2762140.0,993.55,996.4,985.0,986.95,13895264.0
2025-08-11,1370.0,1388.0,1361.2,1386.2,9997486.0,3036.4,3049.9,3021.3,3040.8,1884215.0,987.95,998.8,986.55,997.8,9105854.0
2025-08-12,1381.9,1401.9,1375.2,1380.4,12244664.0,3041.0,3096.4,3026.9,3035.4,3358232.0,995.95,998.0,983.75,984.95,12937802.0
2025-08-13,1388.0,1391.8,1377.5,1382.6,7457021.0,3036.1,3044.4,3028.6,3036.2,2148166.0,997.0,997.0,984.55,990.15,13577396.0
2025-08-14,1377.3,1380.7,1370.1,1373.8,7126128.0,3034.0,3055.9,3019.1,3022.3,3342174.0,989.0,998.0,985.6,995.55,17511716.0
2025-08-18,1390.0,1394.9,1377.0,1381.7,11785109.0,3046.5,3049.0,3003.4,3011.2,2945609.0,1005.0,1013.3,997.8,1001.8,19284796.0
2025-08-19,1390.0,1421.0,1389.1,1420.1,14384719.0,3011.2,3025.0,3011.1,3016.2,2650784.0,999.15,1003.05,993.35,995.55,12352438.0
2025-08-20,1413.0,1424.9,1410.0,1413.0,8725641.0,3010.9,3103.4,3010.9,3098.6,4952358.0,993.5,996.0,989.5,994.1,9950228.0
2025-08-21,1425.0,1431.9,1420.3,1424.8,11021323.0,3130.0,3130.0,3083.1,3102.6,3230726.0,998.75,998.75,991.6,995.6,12439850.0
2025-08-22,1420.0,1423.4,1407.9,1409.2,5818868.0,3086.0,3095.7,3050.0,3054.0,1593791.0,994.95,998.0,978.55,982.3,19833502.0
2025-08-25,1414.7,1419.5,1405.7,1412.6,5979407.0,3087.3,3152.0,3077.1,3140.6,3448370.0,980.1,988.7,978.5,982.05,17518044.0
2025-08-26,1408.0,1410.0,1381.6,1384.9,12145259.0,3129.0,3162.0,3120.0,3157.2,5522097.0,979.5,985.7,968.0,973.4,16917731.0
2025-08-28,1389.9,1392.2,1366.5,1385.9,13161813.0,3145.0,3146.5,3086.5,3093.7,3116051.0,967.0,972.2,955.0,957.8,25438255.0
2025-08-29,1381.1,1403.5,1350.0,1357.2,18758842.0,3093.0,3115.0,3077.2,3084.7,2271789.0,954.0,963.3,950.1,951.6,14823813.0
2025-09-01,1356.0,1363.2,1340.6,1353.9,11232238.0,3090.0,3131.1,3090.0,3112.6,1246862.0,949.6,957.45,946.35,950.6,20178344.0
2025-09-02,1354.8,1384.5,1354.5,1366.5,11517006.0,3121.1,3155.0,3103.1,3111.5,2185229.0,951.0,954.8,944.0,944.5,14196320.0
2025-09-03,1369.7,1376.5,1360.5,1372.6,7847563.0,3129.9,3141.9,3088.0,3097.5,1799774.0,945.0,956.3,940.0,954.45,16083481.0
2025-09-04,1371.8,1374.0,1357.1,1359.3,13223177.0,3116.0,3118.0,3090.8,3095.7,1481391.0,960.2,965.7,956.25,961.25,17597657.0
2025-09-05,1363.0,1381.0,1359.3,1375.0,5777575.0,3097.1,3103.4,3028.6,3048.3,2802055.0,967.5,967.5,954.05,963.4,11602111.0
2025-09-08,1380.0,1386.0,1372.4,1378.5,6986720.0,3050.0,3064.9,3016.0,3019.0,2626187.0,969.0,973.15,960.45,966.0,11711307.0
2025-09-09,1376.6,1381.2,1368.7,1376.2,9754452.0,3032.1,3060.0,3030.8,3049.4,2489301.0,974.0,974.4,962.7,965.15,13985539.0
2025-09-10,1383.9,1388.5,1374.1,1377.0,7790815.0,3056.4,3122.7,3053.4,3110.0,2079428.0,973.9,973.9,961.7,965.9,18091100.0
2025-09-11,1376.0,1385.5,1375.0,1383.3,9766072.0,3139.0,3139.0,3110.1,3124.2,2263446.0,960.3,969.25,959.9,967.8,15113633.0
2025-09-12,1383.3,1396.3,1380.5,1395.0,7403368.0,3144.0,3148.7,3121.0,3133.4,1447167.0,969.9,970.75,962.25,967.3,14363519.0
2025-09-15,1393.0,1400.8,1388.6,1399.3,5396697.0,3134.0,3134.0,3096.0,3111.9,1732539.0,969.6,972.35,965.0,967.05,14486377.0
2025-09-16,1404.7,1408.0,1398.2,1405.3,8686961.0,3128.0,3150.0,3109.1,3145.7,2573429.0,961.2,969.35,961.2,966.85,18661794.0
2025-09-17,1407.0,1416.2,1406.9,1413.8,7519417.0,3152.0,3182.4,3142.4,3172.8,2418271.0,965.15,974.4,964.35,966.5,17361476.0
2025-09-18,1420.4,1422.0,1410.7,1415.0,9332642.0,3185.0,3203.0,3161.4,3176.7,2633138.0,973.3,979.65,969.25,976.9,17791598.0
2025-09-19,1414.9,1417.0,1403.6,1407.4,13461373.0,3170.0,3180.5,3144.0,3169.2,4901694.0,974.9,976.7,962.1,966.9,31243267.0
2025-09-22,1403.9,1410.7,1388.0,1390.6,7757970.0,3095.0,3106.9,3065.0,3073.8,3634901.0,964.0,971.2,961.95,964.2,10854415.0
2025-09-23,1391.0,1395.0,1376.8,1389.8,14014702.0,3070.0,3080.7,3052.0,3062.4,3177741.0,967.0,968.2,955.5,957.2,21022298.0
2025-09-24,1385.3,1396.0,1380.4,1383.0,5922759.0,3050.0,3057.0,3033.0,3035.4,1625714.0,952.2,956.45,943.0,951.05,15117220.0
2025-09-25,1381.3,1384.5,1369.0,1372.4,11411143.0,3022.0,3029.6,2951.0,2957.4,4974361.0,952.5,958.0,947.4,949.85,31413279.0
2025-09-26,1372.0,1382.7,1366.0,1377.6,9879109.0,2941.0,2954.8,2891.3,2899.1,3934636.0,945.1,951.45,941.3,945.05,14874656.0
2025-09-29,1381.6,1389.0,1368.0,1372.8,14231999.0,2916.0,2929.3,2894.0,2896.1,3110035.0,946.05,956.8,939.1,950.3,32398179.0
2025-09-30,1377.1,1377.1,1362.8,1364.0,14604684.0,2911.0,2915.3,2885.1,2888.4,2253458.0,958.05,960.0,946.3,951.0,28296687.0
2025-10-01,1367.0,1378.6,1362.7,1368.7,12045916.0,2891.0,2924.8,2866.6,2914.2,1952902.0,952.7,969.6,946.0,965.25,25350832.0
2025-10-03,1363.2,1371.6,1356.9,1363.4,12842347.0,2924.0,2924.0,2891.1,2901.9,2899519.0,952.0,966.75,952.0,965.15,26658296.0
2025-10-06,1360.0,1377.4,1359.0,1375.0,12396580.0,2902.0,2993.6,2895.6,2988.4,2112774.0,971.9,977.4,962.0,973.45,18542683.0
2025-10-07,1376.0,1395.9,1375.9,1384.8,11244040.0,2995.0,3004.5,2955.5,2973.7,3062943.0,974.0,989.85,971.0,982.5,25535736.0
2025-10-08,1384.8,1389.0,1364.5,1367.4,8525081.0,2975.0,3043.0,2968.0,3027.2,4121889.0,976.0,985.9,974.55,978.7,15939710.0
2025-10-09,1374.0,1380.0,1369.1,1377.8,8826633.0,3034.0,3066.0,3020.0,3061.7,3211304.0,974.5,979.0,970.15,977.1,15370950.0
2025-10-10,1377.8,1388.0,1375.1,1381.7,6373084.0,3050.0,3070.0,3006.9,3028.3,8817365.0,979.0,986.2,978.1,980.9,13757080.0
2025-10-13,1376.9,1377.7,1367.8,1375.0,7600682.0,3027.0,3035.5,2998.2,3007.2,2866865.0,974.3,981.0,972.0,977.0,18634254.0
2025-10-14,1380.0,1388.0,1370.1,1375.9,9768174.0,3021.0,3027.2,2955.5,2960.3,3611416.0,970.0,980.45,967.0,977.15,22934382.0
2025-10-15,1383.0,1384.0,1372.7,1374.3,10882743.0,2971.0,2979.7,2951.0,2969.8,4282226.0,975.0,984.9,973.35,978.25,23310447.0
2025-10-16,1375.1,1400.5,1375.0,1398.3,12315932.0,2969.9,2975.0,2943.1,2970.7,3251495.0,982.65,996.6,981.5,994.35,22936566.0
2025-10-17,1401.0,1423.3,1399.1,1416.8,19335561.0,2970.0,2988.8,2955.4,2962.2,4374683.0,993.95,1009.0,986.0,1002.55,25210511.0
2025-10-20,1440.0,1473.8,1433.3,1466.8,24721978.0,2985.5,3023.0,2978.5,3015.2,3133039.0,997.0,1020.0,997.0,1002.95,22195202.0
2025-10-21,1468.0,1474.0,1460.0,1465.2,2066169.0,3031.1,3031.8,2996.0,3006.7,310644.0,1006.0,1010.0,1004.0,1007.7,3471600.0
2025-10-23,1475.0,1482.9,1444.6,1448.4,18707090.0,3055.0,3098.0,3036.1,3073.2,5564758.0,1016.0,1020.5,1006.0,1008.8,43526526.0
2025-10-24,1450.0,1459.8,1441.0,1451.6,9700837.0,3080.0,3090.0,3058.3,3063.2,2684318.0,1011.0,1011.95,991.3,994.75,17707768.0
