,RELIANCE.NS,TCS.NS,HDFCBANK.NS
2021-02-18 09:15:00,934.68627884,3031.0,774.0
2021-02-19 09:15:00,932.05344235,3016.1499,766.5
2021-02-22 09:15:00,905.56665603,2943.1499,769.725
2021-02-23 09:15:00,914.0324412,2968.0,761.325
2021-02-24 09:15:00,919.72925643,2921.1499,758.125
2021-02-25 09:15:00,940.9958535,2968.45,801.0
2021-02-26 09:15:00,939.95181565,2880.0,760.5
2021-03-01 09:15:00,936.22959375,2901.8,770.35
2021-03-02 09:15:00,948.30416384,2948.0,775.5
2021-03-03 09:15:00,956.5202424,2996.8999,782.5
2021-03-04 09:15:00,979.44368215,3016.05,769.55
2021-03-05 09:15:00,977.33290998,2996.6001,760.55
2021-03-08 09:15:00,984.119156,2996.0,756.25
2021-03-09 09:15:00,974.40511009,2992.1001,769.125
2021-03-10 09:15:00,985.14049738,3060.0,776.075
2021-03-12 09:15:00,964.10081966,3041.3501,767.525
2021-03-15 09:15:00,944.40032475,3041.0,757.65
2021-03-16 09:15:00,951.20926725,3060.0,755.0
2021-03-17 09:15:00,923.79192545,3085.3,745.1
2021-03-18 09:15:00,908.3129295,2987.05,740.575
2021-03-19 09:15:00,900.0514126,3005.0,737.025
2021-03-22 09:15:00,922.9294594,3018.6499,730.2
2021-03-23 09:15:00,933.279052,3122.8501,734.55
2021-03-24 09:15:00,926.1977518,3111.1499,735.5
2021-03-25 09:15:00,901.0500575,3050.0,725.125
2021-03-26 09:15:00,895.92065415,3043.05,737.0
2021-03-30 09:15:00,904.02329572,3060.8999,750.775
2021-03-31 09:15:00,907.4050705,3132.0,744.0
2021-04-01 09:15:00,909.28887793,3145.0,732.5
2021-04-05 09:15:00,890.65507195,3151.0,715.5
2021-04-06 09:15:00,893.7871855,3230.0,716.325
2021-04-07 09:15:00,904.81767235,3234.8,710.775
2021-04-08 09:15:00,904.6814935,3266.05,715.25
2021-04-09 09:15:00,898.78041,3308.0,707.55
2021-04-12 09:15:00,862.57953238,3213.2,676.5
2021-04-13 09:15:00,870.56869157,3073.05,680.5
2021-04-15 09:15:00,868.3671335,3087.45,695.5
2021-04-16 09:15:00,874.47248528,3182.6001,711.75
2021-04-19 09:15:00,857.926755,3135.1001,686.15
2021-04-20 09:15:00,858.13102328,3126.3501,691.975
2021-04-22 09:15:00,851.88949265,3105.25,685.525
2021-04-23 09:15:00,860.35527782,3091.05,700.1
2021-04-26 09:15:00,867.68623925,3088.05,701.375
2021-04-27 09:15:00,879.82885338,3103.0,702.4
2021-04-28 09:15:00,898.84849943,3112.0,715.5
2021-04-29 09:15:00,911.17268535,3105.5,730.5
2021-04-30 09:15:00,902.20757773,3020.0,703.75
2021-05-03 09:15:00,882.03041145,3004.0,688.65
2021-05-04 09:15:00,867.4592745,3035.0,691.65
2021-05-05 09:15:00,866.12018248,3052.3999,690.85
2021-05-06 09:15:00,865.4619847,3074.0,697.5
2021-05-07 09:15:00,874.268217,3111.8,705.125
2021-05-10 09:15:00,871.97587303,3125.0,706.4
2021-05-11 09:15:00,867.005345,3091.1499,697.525
2021-05-12 09:15:00,865.6435565,3070.6001,694.425
2021-05-14 09:15:00,865.189627,3040.0,691.175
2021-05-17 09:15:00,876.2655068,3036.0,690.65
2021-05-18 09:15:00,895.37593875,3078.0,727.5
2021-05-19 09:15:00,895.148974,3067.1001,726.275
2021-05-20 09:15:00,899.2343395,3052.1001,714.25
2021-05-21 09:15:00,901.503987,3055.1001,721.5
2021-05-24 09:15:00,899.688269,3072.0,749.25
2021-05-25 09:15:00,889.70182,3082.1001,735.25
2021-05-26 09:15:00,892.10764635,3103.8,735.0
2021-05-27 09:15:00,890.72316138,3161.8,731.225
2021-05-28 09:15:00,903.319705,3135.6499,739.375
2021-05-31 09:15:00,946.46570398,3128.6001,743.75
2021-06-01 09:15:00,974.35967175,3132.0,753.625
2021-06-02 09:15:00,979.1259315,3115.0,746.5
2021-06-03 09:15:00,996.87462034,3122.6499,743.875
2021-06-04 09:15:00,991.49551038,3125.0,749.6
2021-06-07 09:15:00,991.8359575,3133.6001,748.0
2021-06-08 09:15:00,997.80508503,3187.2,740.75
2021-06-09 09:15:00,979.55716452,3186.2,736.025
2021-06-10 09:15:00,988.45418273,3193.0,736.825
2021-06-11 09:15:00,989.61174834,3211.0,740.525
2021-06-14 09:15:00,996.39794898,3270.3501,731.275
2021-06-15 09:15:00,1016.93825885,3251.55,737.4
2021-06-16 09:15:00,1001.30043297,3253.0,739.05
2021-06-17 09:15:00,989.52087166,3260.0,730.0
2021-06-18 09:15:00,991.54094872,3275.0,727.5
2021-06-21 09:15:00,998.71294403,3251.7,729.5
2021-06-22 09:15:00,1007.42848122,3285.0,740.0
2021-06-23 09:15:00,999.41658015,3256.3999,739.3
2021-06-24 09:15:00,971.40913,3278.5,744.0
2021-06-25 09:15:00,944.67272784,3350.0,753.5
2021-06-28 09:15:00,944.6272895,3333.0,752.5
2021-06-29 09:15:00,946.03451634,3326.5,746.075
2021-06-30 09:15:00,949.18928098,3338.5,747.05
2021-07-01 09:15:00,950.9823025,3332.3501,741.5
2021-07-02 09:15:00,950.05174703,3295.2,738.5
2021-07-05 09:15:00,967.55072925,3302.0,742.275
2021-07-06 09:15:00,962.4213259,3256.1001,748.0
2021-07-07 09:15:00,952.344091,3241.6001,763.85
2021-07-08 09:15:00,944.6272895,3231.8999,756.725
2021-07-09 09:15:00,937.86378534,3201.0,748.75
