,RELIANCE.NS,TCS.NS,HDFCBANK.NS
2021-06-17 09:15:00,1005.74885128,3317.75,733.05
2021-06-18 09:15:00,1010.28814628,3297.3,739.9
2021-06-21 09:15:00,1015.55377387,3273.1001,744.35
2021-06-22 09:15:00,1010.33358463,3301.2,741.9
2021-06-23 09:15:00,1001.07346822,3261.3999,742.75
2021-06-24 09:15:00,977.53717825,3373.6001,753.125
2021-06-25 09:15:00,955.27193627,3380.8,757.55
2021-06-28 09:15:00,946.896937,3336.75,754.175
2021-06-29 09:15:00,947.7140101,3340.8501,751.025
2021-06-30 09:15:00,958.08625378,3345.75,748.95
2021-07-01 09:15:00,952.32139452,3341.5,743.375
2021-07-02 09:15:00,966.43860198,3325.45,740.2
2021-07-05 09:15:00,976.0392109,3321.0,747.725
2021-07-06 09:15:00,964.5094016,3262.3,767.35
2021-07-07 09:15:00,957.81394148,3274.95,769.75
2021-07-08 09:15:00,949.89291709,3258.5,760.225
2021-07-09 09:15:00,940.1787804,3208.1499,751.0
2021-07-12 09:15:00,946.03451634,3193.1001,743.5
2021-07-13 09:15:00,953.11577115,3187.55,750.925
2021-07-14 09:15:00,946.896937,3214.55,749.575
2021-07-15 09:15:00,945.24013972,3202.95,760.35
2021-07-16 09:15:00,958.88063041,3194.8,761.175
2021-07-19 09:15:00,952.77532402,3184.6001,735.5
2021-07-20 09:15:00,950.4375871,3205.8,721.575
2021-07-22 09:15:00,962.64829065,3216.3501,724.35
2021-07-23 09:15:00,955.83934815,3212.8501,721.375
2021-07-26 09:15:00,942.74352747,3197.55,717.275
2021-07-27 09:15:00,932.8251225,3182.95,719.875
2021-07-28 09:15:00,924.81326682,3197.8,708.65
2021-07-29 09:15:00,932.03074588,3195.8,709.125
2021-07-30 09:15:00,923.88271135,3167.45,713.225
2021-08-02 09:15:00,940.76888875,3219.3999,711.325
2021-08-03 09:15:00,947.69131363,3284.8999,717.35
2021-08-04 09:15:00,954.95418562,3273.95,732.65
2021-08-05 09:15:00,968.79903538,3283.95,742.425
2021-08-06 09:15:00,948.28142198,3309.8,746.325
2021-08-09 09:15:00,942.87961553,3322.7,751.95
2021-08-10 09:15:00,947.82749248,3333.8999,753.825
2021-08-11 09:15:00,961.10493035,3344.2,747.475
2021-08-12 09:15:00,958.01820975,3351.75,750.7
2021-08-13 09:15:00,973.97378628,3463.3999,763.1
2021-08-16 09:15:00,986.61576825,3472.95,765.3
2021-08-17 09:15:00,982.41692038,3553.05,757.325
2021-08-18 09:15:00,986.22988278,3560.55,756.5
2021-08-20 09:15:00,975.15404838,3559.5,757.375
2021-08-23 09:15:00,981.55449972,3637.3999,762.3
2021-08-24 09:15:00,991.24584915,3613.2,779.425
2021-08-25 09:15:00,999.82516209,3659.0,778.7
2021-08-26 09:15:00,1012.46705327,3671.8501,777.4
2021-08-27 09:15:00,1011.08252291,3720.1499,774.225
2021-08-30 09:15:00,1030.53344737,3701.3,784.125
2021-08-31 09:15:00,1025.04085503,3786.45,790.7
2021-09-01 09:15:00,1029.10361484,3714.95,789.55
2021-09-02 09:15:00,1041.49579941,3836.75,794.5
2021-09-03 09:15:00,1084.21061075,3842.05,788.025
2021-09-06 09:15:00,1101.05144059,3852.0,782.85
2021-09-07 09:15:00,1107.99647116,3815.8999,784.625
2021-09-08 09:15:00,1103.66153522,3774.1499,788.2
2021-09-09 09:15:00,1101.05144059,3791.3999,784.3
2021-09-13 09:15:00,1076.51650573,3845.3501,777.775
2021-09-14 09:15:00,1075.10932427,3885.8999,774.275
2021-09-15 09:15:00,1079.58052985,3954.55,773.4
2021-09-16 09:15:00,1102.2316119,3903.3,779.975
2021-09-17 09:15:00,1085.14116623,3827.8501,791.075
2021-09-20 09:15:00,1086.86614372,3823.5,779.925
2021-09-21 09:15:00,1091.56426865,3862.95,775.975
2021-09-22 09:15:00,1103.27564975,3862.1499,766.85
2021-09-23 09:15:00,1130.23901666,3869.25,785.0
2021-09-24 09:15:00,1126.97076965,3871.3,800.775
2021-09-27 09:15:00,1145.92232628,3836.95,812.55
2021-09-28 09:15:00,1156.63506248,3779.1499,807.525
2021-09-29 09:15:00,1147.46573197,3791.8999,796.925
2021-09-30 09:15:00,1143.56189288,3775.55,797.475
2021-10-01 09:15:00,1145.58187915,3730.2,791.35
2021-10-04 09:15:00,1160.31184603,3773.3,792.875
2021-10-05 09:15:00,1184.3928514,3833.3,797.725
2021-10-06 09:15:00,1161.99147597,3810.8999,807.45
2021-10-07 09:15:00,1167.68820041,3892.8999,805.25
2021-10-08 09:15:00,1212.55917688,3935.6499,801.325
2021-10-11 09:15:00,1204.11604278,3685.6001,816.9
2021-10-12 09:15:00,1210.9931201,3652.8501,814.8
2021-10-13 09:15:00,1223.31730603,3655.2,819.7
2021-10-14 09:15:00,1225.79117641,3611.45,843.7
2021-10-18 09:15:00,1229.05955959,3647.1499,835.15
2021-10-19 09:15:00,1240.06734997,3634.1499,844.35
2021-10-20 09:15:00,1225.79117641,3608.8501,836.925
2021-10-21 09:15:00,1190.43011375,3532.5,838.15
2021-10-22 09:15:00,1192.65432291,3498.8501,840.375
2021-10-25 09:15:00,1181.0337731,3492.95,828.5
2021-10-26 09:15:00,1207.92909598,3482.6001,826.375
2021-10-27 09:15:00,1192.65432291,3489.75,821.4
2021-10-28 09:15:00,1179.58124409,3421.6499,796.8
2021-10-29 09:15:00,1151.27869438,3397.75,791.425
2021-11-01 09:15:00,1151.9822851,3476.3999,802.65
